# TIme [sec], u_max, v_max, w_max [m/s], t_max [K]
1.36411e-01 1.22704e+00 1.22709e+00 1.34108e+00 5.73000e+02
1.36969e-01 1.23117e+00 1.23123e+00 1.34664e+00 5.73000e+02
1.37526e-01 1.23529e+00 1.23536e+00 1.35215e+00 5.73000e+02
1.38081e-01 1.23940e+00 1.23947e+00 1.35763e+00 5.73000e+02
1.38634e-01 1.24350e+00 1.24357e+00 1.36305e+00 5.73000e+02
1.39185e-01 1.24758e+00 1.24766e+00 1.36842e+00 5.73000e+02
1.39734e-01 1.25166e+00 1.25174e+00 1.37374e+00 5.73000e+02
1.40282e-01 1.25572e+00 1.25581e+00 1.37902e+00 5.73000e+02
1.40827e-01 1.25977e+00 1.25986e+00 1.38424e+00 5.73000e+02
1.41371e-01 1.26381e+00 1.26390e+00 1.38939e+00 5.73000e+02
1.41913e-01 1.26783e+00 1.26792e+00 1.39441e+00 5.73000e+02
1.42453e-01 1.27184e+00 1.27194e+00 1.39968e+00 5.73000e+02
1.42992e-01 1.27584e+00 1.27594e+00 1.40508e+00 5.73000e+02
1.43528e-01 1.27983e+00 1.27993e+00 1.41045e+00 5.73000e+02
1.44063e-01 1.28381e+00 1.28390e+00 1.41578e+00 5.73000e+02
1.44597e-01 1.28778e+00 1.28788e+00 1.42108e+00 5.73000e+02
1.45128e-01 1.29174e+00 1.29184e+00 1.42634e+00 5.73000e+02
1.45658e-01 1.29570e+00 1.29580e+00 1.43155e+00 5.73000e+02
